REFERENCE,LINK,TAG,ADDRESS,ZONE,CITY,DESCRIPTION,CONDOMINIUM,ADMINISTRATION,STRATA,AGE,REMODELED,AREA,ROOMS,BATHROOMS,GARAGES,ELEVATORS,TYPE OF PROPERTY,STORAGE,PORTER'S LODGE,LAUNDRY AREA,GAS,PARKING LOT,FULL PRICE,FINAL PRICE,CREATION,OBSERVATIONS,PRICE 1,UPDATE 1,PRICE 2,UPDATE 2,PRICE 3,UPDATE 3,PRICE 4,UPDATE 4,PRICE 5,UPDATE 5,PRICE 6,UPDATE 6,PRICE 7,UPDATE 7
6536155046,https://habi.co/venta-apartamentos/6536155046/celeste-apartamento-venta-ciudad-melendez-cali-valle-del-cauca,Externo,Carrera 98e # 60 - 66,Bochalema,Cali,"Apartamento en venta de 98.38 m2, con vista exterior, ubicado en un piso 7 (Torre A Apto 701), acceso por escalera y ascensor, parqueadero propio cubierto (S34-1). Consta de 3 habitaciones, 2.5 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso en porcelanato en habitaciones, zona social, baños y cocina. El conjunto cuenta con piscina, salón social, zona infantil y vigilancia privada las 24 horas. Cerca a centro comercial Jardín Plaza ; cerca a almacenes de cadena como D1; cerca a colegio La Sagrada Familia, Alférez Real; cerca a universidad Autónoma, Universidad Libre; cerca a estación de buses articulados Universidades y paraderos del MIO ; Vías de acceso por Carrera 98E y Calle 60.",PARQUE RESIDENCIAL CELESTE,$257.000,5,5 años,,98 m2,3,2,1,1,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$378.000.000,$378.000.000,13/8/2022,,,,,,,,,,,,,,,
6540283930,https://habi.co/venta-apartamentos/6540283930/ciudad-tintal-2-apartamento-venta-campo-alegre-kennedy,,Calle 6A # 94a-25,Tintal norte,Bogotá,"Apartamento en venta de 44m2, con vista interior, ubicado en un 1er piso (Torre 6 Apto 101), acceso por escaleras. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, salón social, parque infantil, cancha múltiple, gym, BBQ, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Ciudad Tintal, Tintal Plaza; cerca a almacenes de cadena como Éxito, Homecenter; cerca a colegio IED Gabriel Betancourt Mejía; cerca a universidad Pública de Kennedy; cerca a Paraderos del SITP; Vías de acceso por la Carrera 94a y calle 6a. *VALOR DE ADMINISTRACION POR CONFIRMAR*",Ciudad Tintal 2,,2,12 años,Si,47 m2,2,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$143.500.000,$143.500.000,13/8/2022,,,,,,,,,,,,,,,
6582603363,https://habi.co/venta-apartamentos/6582603363/okapi-1-apartamento-venta-nuevo-recreo-bosa,,Carrera 92 # 74 - 46 sur,Tintal sur,Bogotá,"Apartamento en venta de 45m2, con vista interior, ubicado en un 5to piso (Torre 23 Apto 501). Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones, zona social y cerámico en baños y cocina. El conjunto cuenta con zonas verdes, zona para niños, salón comunal, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centro comercial Metro Recreo; cerca a almacenes de cadena como Olímpica, Surtimax, D1, Ara y Justo & Bueno; cerca a colegios Leonardo Posada Pedraza y Alfonso López Michelsen; cerca a estación de Transmilenio Portal de Las Américas; Vías de acceso por la Calle 71 Sur y Cra 95A. VALOR DE ADMINISTRACION POR CONFIRMAR",Okapi 1,,2,11 años,Si,45 m2,3,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,No,$115.500.000,$115.500.000,13/8/2022,,,,,,,,,,,,,,,
6592843342,https://habi.co/venta-apartamentos/6592843342/tierrabuena-del-porvenir-etapa-2-casa-venta-galan-kennedy,,Calle 34 A Sur # 99-A37,Calandaima,Bogotá,"Casa en venta de 45m2, con vista interior, (Casa 124). Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, parqueadero comunal y vigilancia privada las 24 horas. Cerca a almacenes de cadena como Colsubsidio y Surtimax; cerca a colegio Codema IED; cerca a paraderos del SITP; Vías de acceso por la Calle 38c Sur y la Carrera 95a. *VALOR DE ADMINISTRACION POR CONFIRMAR*","Tierrabuena del Porvenir Etapa 2 Casa en Venta en Galán, Kennedy",$48.000,2,15 años,Si,45 m2,2,1,No Tiene,No Tiene,Casa,No Tiene,24 hrs,No Tiene,Si,No,$120.500.000,$120.500.000,15/8/2022,,,,,,,,,,,,,,,
6594187836,https://habi.co/venta-apartamentos/6594187836/conjunto-veleros-apartamentos-ph,,Calle 51 AA # 60 - 54,Alto del medio,Rionegro,"Apartamento en venta de 48m2, con vista exterior, ubicado en un 99avo piso (Torre 3 Apto 9903), acceso por escaleras, parqueadero propio cubierto (36). Consta de 3 habitaciones, 2 baños, sala comedor, balcón, cocina integral y zona de lavandería. Tiene piso cerámico en habitaciones, zona social, baños y cocina. El conjunto cuenta con reja de seguridad. Cerca a centro comercial Parque Plaza; cerca a almacenes de cadena como D1 y Justo y Bueno; cerca a colegio Baldomero Sanín Cano, Julio Sanín Sanín, José María Córdova; cerca a universidad Áreandina, Politécnico ASDI y Politécnico ASYS; Vías de acceso por la Carrera 60 A y Calle 51 A.",Conjunto Veleros Apartamentos P.H.,$65.919,3,3 años,Si,48 m2,3,2,1,No Tiene,Apartamento,No Tiene,No,No Tiene,Si,Si,$175.000.000,$175.000.000,13/8/2022,,,,,,,,,,,,,,,
6595009908,https://habi.co/venta-apartamentos/6595009908/riberas-del-rio---apartamento-venta-cuarto-legua-cali,,Carrera 54 # 1a - 60,Comuna 19,Itagüí,"Apartamento en venta de 72m2, con vista exterior, ubicado en un 3er piso (Torre Orinoco Apto 301), acceso por Ascensor, parqueadero propio cubierto (43). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso en cerámica en habitaciones, zona social, en baños y cocina. El Conjunto cuenta con Piscina para niños y adultos, zonas verdes, zona de niños, salón social y vigilancia privada las 24 horas. Cerca a centro comercial Cosmocentro; cerca a almacenes de cadena como Merca Mío; cerca a colegio El Amparo; cerca a universidad Santiago de Cali; cerca a estación del Mío Unidad Deportiva; Vías de acceso por la Calle 2 y Carrera 54.",Riberas del Rio,$0,5,27 años,Si,72 m2,3,2,1,1,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$259.000.000,$255.000.000,13/8/2022,,,,,,,,,,,,,,,
6610220607,https://habi.co/venta-apartamentos/6610220607/tingua-ciudad-sabana---apartamento-venta-ciudad-sabana-mosquera,,Carrera 20 # 20 - 02,Mosquera santa ana,Mosquera,"Apartamento en venta de 46 m2, con vista interior, ubicado en un 4to piso (Torre 7 Apto 401), acceso por escalera. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámica en todas su zonas. El conjunto cuenta con zonas verdes , zonas para niños, salón comunal, cancha múltiple, parqueadero comunal y vigilancia privada las 24 horas.Cerca a centro comercial Ecoplaza; cerca a almacenes de cadena como Éxito, Surtimax, D1 y Justo & Bueno; cerca a colegio La Unida y La Nueva Enseñanza; cerca a universidades Telecampus CUN y Politécnico Grancolombiano; Vías de acceso por la Calle 20 y Cra 16.",Tingua Ciudad Sabana,$66.000,3,9 años,Si,46 m2,3,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,Comunal,Si,No,$122.000.000,$122.000.000,13/8/2022,,,,,,,,,,,,,,,
6614670349,https://habi.co/venta-apartamentos/6614670349/,Muy pronto,Avenida Tajamares Cl. 3A #25-74,Pto colombia villa campestre,Puerto Colombia,"Apartamento en venta de 115m2, con vista interior, ubicado en un 1er piso (Apto 106), acceso por ascensor, parqueaderos propios cubiertos (53 y 54) y depósito (78). Consta de 3 habitaciones, 4 baños, sala comedor, estudio, balcón (5,2), cocina integral, zona de lavandería y cuarto de servicio con su baño. Tiene piso en porcelanato en habitaciones, zona social, cocina y cerámica en baños y cuarto de servicio. El conjunto cuenta con zonas verdes, parque infantil, piscina, gimnasio, salón social, cancha de squash, cancha múltiple, cancha de tenis y vigilancia privada las 24 horas. Cerca a centro comercial Villa Campestre plaza, CC Le Champ; cerca a almacenes de cadena como D1, Justo y Bueno, Exito, Carulla; cerca a colegio Distrital Cañahuate, Colegio Distrital San Vicente de Paul; cerca a universidad Sergio Arboleda, San Martin; Vías de acceso por la calle 3A.",CLUB TOWER 2,$347.000,4,6 años,Si,115 m2,3,4,2,3,Apartamento,1,24 hrs,No Tiene,Si,Si,$397.000.000,$397.000.000,13/8/2022,,,,,,,,,,,,,,,
6624522837,https://habi.co/venta-apartamentos/6624522837/porvenir-reservado-9-apartamento-venta-corzo-bosa,Externo,Calle 56 f Sur 93 c - 42,El porvenir,Bogotá,"Apartamento en venta de 53m2, con vista exterior, ubicado en un 5to piso (Torre 1 Apto 503), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona infantil, salón social, mini cancha, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centros comerciales Tintal Plaza, Metro Recreo; cerca a almacenes de cadena como Colsubsidio, D1 y Justo & Bueno; cerca a colegio Fe y Alegría San Ignacio; cerca a universidad Francisco José De Caldas; cerca a estación de Transmilenio Patio Bonito; Vías de acceso por la Carrera 89b y Calle 40b sur.",Porvenir Reservado 9,$68.000,2,14 años,No,53 m2,3,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$124.000.000,$124.000.000,13/8/2022,,,,,,,,,,,,,,,
6627885176,https://habi.co/venta-apartamentos/6627885176/,Externo,Carrera 11 este # 16a-02,Mosquera centro y el trébol,Mosquera,"Casa en venta de 76m2, con vista interior, (Interior 2 Casa 39). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso ceramico en todas sus zonas. El conjunto cuenta con salon comunal, parqueadero comunal, zonas verdes, parque infantil, cancha múltiple y vigilancia privada las 24 horas. Cerca a centro comercial Fénix; cerca a almacenes de cadena como Éxito, D1 y Ara; cerca a colegio Industrial Corazón de María; cerca a universidad Politécnico Grancolombiano; Vías de acceso por Avenida Carrera 5 Este y Calle 17. *VALOR DE ADMINISTRACIÓN POR CONFIRMAR*",Trébol de Gualí,$90.000,3,1 años,No,76 m2,3,2,No Tiene,No Tiene,Casa,No Tiene,24 hrs,Comunal,Si,Si,$160.000.000,$160.000.000,13/8/2022,,,,,,,,,,,,,,,
6640413725,https://habi.co/venta-apartamentos/6640413725/apartamento-a-venta-reserva-bucaros,,Calle 41 # 59BB - 35,Los bucaros,Bello,"Apartamento en venta de 77.84m2, con vista exterior, ubicado en un 9no piso (Torre 3 Apto 917), acceso por ascensor, parqueadero propio cubierto (9990) y cuarto útil (902). Consta de 3 habitaciones, 2 baños, sala comedor, balcón, cocina integral y zona de lavandería. Tiene piso cerámico en habitaciones, zona social, baños y cocina. El conjunto cuenta con salón social, zona para niños, salón de juegos, gimnasio, piscina, zonas húmedas, cancha múltiple y vigilancia privada las 24 horas. Cerca a centro comercial Ciudad Fabricato; cerca a almacenes de cadena como D1 y Éxito; cerca a colegio La Salle de Bello, Sagrado Corazón de María, Suárez de La Presentación; cerca a universidad San Buenaventura, Autónoma Latinoamericana, Politécnico Grancolombiano; Vías de acceso por la Calle 42.",Urbanización Reserva de Búcaros P.H.,$195.000,3,5 años,Si,78 m2,3,2,1,2,Apartamento,1,24 hrs,Comunal,Si,Si,$298.000.000,$298.000.000,13/8/2022,,,,,,,,,,,,,,,
6641804883,https://habi.co/venta-apartamentos/6641804883/edificio-multifamiliar-sottomonte-apartamento-venta-cali,,Carrera 56 # 2 - 157,Comuna 19,Cali,"Apartamento en venta de 82 m2, con vista Exterior , ubicado en un 7 piso (Torre 1 Apto 704 ), acceso por Ascensor , parqueadero propio cubierto ( 63 ) . Consta de 2 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso Cerámico en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con vigilancia privada las 24 horas. Cerca a centro comercial Palmetto Plaza y consmocentro ; cerca a almacenes de cadena como D1 ; cerca a universidad Santiago de Cali ; cerca a estación de MIO Unidad Deportiva ; Vías de acceso por Carrera 56 y circunvalar.",Edificio Multifamiliar Sottomonte,$344.000,5,13 años,Si,82 m2,2,2,1,1,Apartamento,,24 hrs,,Si,,$295.000.000,$295.000.000,13/8/2022,,,,,,,,,,,,,,,
6663115121,https://habi.co/venta-apartamentos/6663115121/edifio-uso-mixto-makalu-ph---apartamento-venta-santa-ana-rionegro,,Carrera 52 # 41 - 1,Santa ana,Rionegro,"Apartamento en venta de 75.88m2, con vista exterior, ubicado en un 10mo piso (Torre 1 Apto 1004). Consta de 3 habitaciones, 2 baños, sala comedor, balcón (2.5m2) cocina integral y zona de lavandería. Tiene piso cerámico en habitaciones, zona social, baños y cocina. El edificio cuenta con salón social, piscina, terraza y vigilancia privada las 24 horas. Cerca a centro comercial San Nicolás; cerca a almacenes de cadena como D1, Justo & Bueno y Éxito; cerca a colegio Normal Superior de María y Monseñor Alberto Uribe Jaramillo; cerca a universidad Católica de Oriente y Politécnico Jaime Isaza Cadavid; Vías de acceso por la Diagonal 53 y Carrera 52.",Edificio de Uso Mixto Makalu P.H.,$280.480,4,10 años,Si,76 m2,3,2,1,2,Apartamento,No Tiene,24 hrs,Comunal,Si,Si,$352.000.000,$352.000.000,13/8/2022,,,,,,,,,,,,,,,
6669645173,https://habi.co/venta-apartamentos/6669645173/okapi-2-apartamento-venta-nuevo-recreo-bosa,,Carrera 92 # 74-66 Sur,Tintal sur,Bogotá,"Apartamento en venta de 45m2, con vista interior, ubicado en un 4to piso (Torre 23 Apto 401), acceso por escaleras, parqueadero comunal. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baño y cocina. El conjunto cuenta con cancha múltiple, zonas verdes, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial Metro Recreo; cerca a almacenes de cadena como Surtimáx, Metro; cerca a colegio Alfonso López Michelsen y Liceo Ciudad Capital; cerca a rutas del SITP; Vías de acceso por la carrera 92 y calle 74a sur. VALOR DE ADMINISTRACIÓN POR CONFIRMAR",Okapi 2,$0,2,10 años,Si,45 m2,3,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$115.000.000,$115.000.000,13/8/2022,,,,,,,,,,,,,,,
6696973643,https://habi.co/venta-apartamentos/6696973643/castilla-del-prado-apartamento-venta-boston-norte---centro-historico,,Calle 68 # 49 - 50,El rosario boston,Barranquilla,"Apartamento en venta de 88 m2, con vista exterior, ubicado en un 9no piso (Apto 901), acceso por ascensor, parqueadero propio cubierto (21). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral, baño de servicio y zona de lavandería. Tiene piso de porcelanato en habitaciones, zona social, cocina y piso de cerámica en baños y cocina. El edificio cuenta con piscina, parque infantil, salón social, gimnasio y vigilancia privada las 24 horas. Cerca a Portal del Prado Centro Comercial; cerca a almacenes de cadena como Justo y Bueno y D1; cerca a colegio Eucarístico y Colegio La Sagrada Familia; cerca a Universidad de la Costa CUC y Corporación Universitario Latinoamericana CUL; cerca a estación de Transmetro Alfredo Correa De Andreis; Vías de acceso por la Calle 68.","Castilla del Prado-Apartamento en Venta en Boston, Norte - Centro Histórico",$280.000,4,6 años,Si,88 m2,3,2,1,2,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$340.000.000,$340.000.000,13/8/2022,,,,,,,,,,,,,,,
6708590759,https://habi.co/venta-apartamentos/6708590759/kendal-1-apartamento-venta-lisboa-usaquen,,Carrera 11B # 134A-34,Los cedros,Bogotá,"Apartamento en venta de 84m2, con vista interior, ubicado en un 3er piso (Apto 303), acceso por ascensor, parqueadero propio cubierto (06). Consta de 2 habitaciones, 2 baños, cuarto y baño de servicio, zona de estudio, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones, porcelanato en zona social y cerámico en baños y cocina. El edificio cuenta con Terraza BBQ y vigilancia privada las 24 horas. Cerca a centro comercial Palatino, Puerta del Sol y Paseo 140; cerca a almacenes de cadena como Éxito Country, D1 y Carulla 140; cerca a colegio Campestre San José, Colegio HaPe y colegio Richard Wagner; cerca a universidad El Bosque; cerca a estación de Transmilenio Alcalá; Vías de acceso por la Calle 134 y Av. Carrera 9.","Kendal 1 Apartamento en Venta en Lisboa, Usaquén",$572.000,5,15 años,Si,84 m2,2,2,1,1,Apartamento,No Tiene,24 hrs,No Tiene,Si,No,$400.000.000,$400.000.000,13/8/2022,,,,,,,,,,,,,,,
6726121055,https://habi.co/venta-apartamentos/6726121055/senderos-campo-verde---apartamento-venta-san-bernardino-22-bosa,Externo,Calle 80Bis Sur # 91-90,Tintal sur,Bogotá,"Apartamento en venta de 47 m2, con vista interior, ubicado en un 1er piso (Torre 21 Apto 1083), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona para niños, salón comunal, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centros comerciales Puerto Marino La Libertad y Metro Recreo; cerca a almacenes de cadena como Olímpica, Metro, D1, Ara y Justo & Bueno; cerca a colegios Leonardo Posada Pedraza, Kimy Pernía Domicó y Alfonso López Michelsen; cerca a ruta rutas alimentadoras y paraderos del SITP; Vías de acceso por la Cra 91 y Calle 78 Sur *VALOR DE ADMINISTRACION POR CONFIRMAR*",Senderos de Campo Verde,$52.000,1,6 años,,47 m2,3,1,No Tiene,No Tiene,Apartamento,No Tiene,24 hrs,No Tiene,Si,Si,$125.000.000,$125.000.000,13/8/2022,,,,,,,,,,,,,,,
6730426782,https://habi.co/venta-apartamentos/6730426782/tierra-buena-del-porvenir-2-casa-venta-galan-kennedy,,Calle 34 A Sur # 99a-37,Calandaima,Bogotá,"Casa en venta de 44m2, con vista interior, (Casa 143). Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y escaleras y cerámico en sala comedor, baño, cocina y zona de lavandería. El conjunto cuenta con cancha múltiple, zonas verdes, salón comunal y vigilancia privada las 24 horas. Cerca a centros comerciales Ciudad Tintal, Tintal Plaza; cerca a almacenes de cadena como Colsubsidio y Surtimáx; cerca a colegio Codema IED, Cafam Bellavista; cerca a paraderos del SITP y rutas alimentadores; Vías de acceso por la Calle 34a Sur y Carrera 99a. *VALOR DE ADMINISTRACION POR CONFIRMAR*""","Tierra Buena del Porvenir 2-Casa en Venta en Galán, Kennedy",$110.000.000,2,15 años,,44 m2,2,1,No Tiene,No Tiene,Casa,No Tiene,24 hrs,No Tiene,Si,No,$125.000.000,$125.000.000,13/8/2022,,,,,,,,,,,,,,,
